V (m/s)				
2009	11	3	7	1.24
2009	11	3	8	1.55
2009	11	3	9	1.8
2009	11	3	10	2.88
2009	11	3	11	2.3
2009	11	3	12	2.295
2009	11	3	13	2.495
2009	11	3	14	3.06
2009	11	3	15	2.29
2009	11	3	16	3.07
2009	11	3	17	2.85
2009	11	3	18	1.365
2009	11	3	19	0.78
2009	11	3	20	1.02
2009	11	3	21	0.88
2009	11	3	22	0.555
2009	11	3	23	0.595
2009	11	4	0	0.415
2009	11	4	1	0.34
2009	11	4	2	0.725
2009	11	4	3	0.775
2009	11	4	4	1.02
2009	11	4	5	0.325
2009	11	4	6	0.64
2009	11	4	7	0.665
2009	11	4	8	0.755
2009	11	4	9	0.91
2009	11	4	10	1.26
2009	11	4	11	1.52
2009	11	4	12	1.735
2009	11	4	13	1.835
2009	11	4	14	1.785
2009	11	4	15	1.69
2009	11	4	16	1.135
2009	11	4	17	0.765
2009	11	4	18	0.785
2009	11	4	19	0.7
2009	11	4	20	1.295
2009	11	4	21	1.45
2009	11	4	22	1.14
2009	11	4	23	1.455
2009	11	5	0	1.59
2009	11	5	1	1.865
2009	11	5	2	2.12
2009	11	5	3	1.745
2009	11	5	4	1.05
2009	11	5	5	0.73
2009	11	5	6	0.565
2009	11	5	7	1.33
2009	11	5	8	1.765
2009	11	5	9	1.935
2009	11	5	10	1.925
2009	11	5	11	2.09
2009	11	5	12	2.3
2009	11	5	13	2.875
2009	11	5	14	2.41
2009	11	5	15	2.215
2009	11	5	16	1.96
2009	11	5	17	1.635
2009	11	5	18	1.485
2009	11	5	19	1.305
2009	11	5	20	1.52
2009	11	5	21	1.935
2009	11	5	22	2.24
2009	11	5	23	1.865
2009	11	6	0	1.795
2009	11	6	1	1.695
2009	11	6	2	2.13
2009	11	6	3	3.065
2009	11	6	4	2.46
2009	11	6	5	3.165
2009	11	6	6	3.92
2009	11	6	7	5.535
2009	11	6	8	5.615
2009	11	6	9	3.585
2009	11	6	10	2.71
2009	11	6	11	2.75
2009	11	6	12	3.565
2009	11	6	13	4.085
2009	11	6	14	4.825
2009	11	6	15	3.845
2009	11	6	16	3.195
2009	11	6	17	2.605
2009	11	6	18	1.71
2009	11	6	19	1.78
2009	11	6	20	1.56
2009	11	6	21	1.3
2009	11	6	22	1.02
2009	11	6	23	1.05
2009	11	7	0	0.93
2009	11	7	1	0.95
2009	11	7	2	0.825
2009	11	7	3	0.875
2009	11	7	4	0.855
2009	11	7	5	0.55
2009	11	7	6	0.515
2009	11	7	7	0.515
2009	11	7	8	0.6
2009	11	7	9	1
2009	11	7	10	1.745
2009	11	7	11	3.53
2009	11	7	12	2.875
2009	11	7	13	3.7
2009	11	7	14	4.48
2009	11	7	15	4.275
2009	11	7	16	3.21
2009	11	7	17	1.695
2009	11	7	18	0.845
2009	11	7	19	0.015
2009	11	7	20	0.28
2009	11	7	21	0.02
2009	11	7	22	0.055
2009	11	7	23	0.61
2009	11	8	0	0.36
2009	11	8	1	0.715
2009	11	8	2	2.395
2009	11	8	3	2.54
2009	11	8	4	2.1
2009	11	8	5	2.37
2009	11	8	6	0.035
2009	11	8	7	0.04
2009	11	8	8	0.155
2009	11	8	9	0.61
2009	11	8	10	1.465
2009	11	8	11	1.975
2009	11	8	12	2.25
2009	11	8	13	2.265
2009	11	8	14	2.485
2009	11	8	15	2.425
2009	11	8	16	1.995
2009	11	8	17	0.525
2009	11	8	18	0.085
2009	11	8	19	0.155
2009	11	8	20	0
2009	11	8	21	0
2009	11	8	22	0.36
2009	11	8	23	0.41
2009	11	9	0	0.775
2009	11	9	1	0.25
2009	11	9	2	0.065
2009	11	9	3	0.125
2009	11	9	4	0.42
2009	11	9	5	0.4
2009	11	9	6	0.165
2009	11	9	7	0.315
2009	11	9	8	0.6
2009	11	9	9	0.84
2009	11	9	10	1.18
2009	11	9	11	1.555
2009	11	9	12	1.88
2009	11	9	13	1.845
2009	11	9	14	1.6
2009	11	9	15	1.345
2009	11	9	16	0.93
2009	11	9	17	0.23
2009	11	9	18	0.905
2009	11	9	19	1.195
2009	11	9	20	0.845
2009	11	9	21	0.665
2009	11	9	22	1.23
2009	11	9	23	1.11
2009	11	10	0	1.115
2009	11	10	1	1.635
2009	11	10	2	0.62
2009	11	10	3	0.72
2009	11	10	4	0.75
2009	11	10	5	0.865
2009	11	10	6	1.98
2009	11	10	7	2.4
2009	11	10	8	1.04
2009	11	10	9	2.42
2009	11	10	10	2
2009	11	10	11	1.825
2009	11	10	12	2.065
2009	11	10	13	1.445
2009	11	10	14	1.45
2009	11	10	15	1.915
2009	11	10	16	1.48
2009	11	10	17	0.375
2009	11	10	18	0.23
2009	11	10	19	0.35
2009	11	10	20	0.115
2009	11	10	21	0.23
2009	11	10	22	1.37
2009	11	10	23	1.725
2009	11	11	0	1.44
2009	11	11	1	0.795
2009	11	11	2	0.855
2009	11	11	3	1.17
2009	11	11	4	1.11
2009	11	11	5	1.015
2009	11	11	6	0.955
2009	11	11	7	1.16
2009	11	11	8	1.155
2009	11	11	9	1.46
2009	11	11	10	1.745
2009	11	11	11	3.59
2009	11	11	12	3.475
2009	11	11	13	3.955
2009	11	11	14	2.985
2009	11	11	15	1.495
2009	11	11	16	2.33
2009	11	11	17	1.745
2009	11	11	18	2.15
2009	11	11	19	2.35
2009	11	11	20	1.395
2009	11	11	21	1.405
2009	11	11	22	1.985
2009	11	11	23	2.255
2009	11	12	0	2.06
2009	11	12	1	2.075
2009	11	12	2	1.755
2009	11	12	3	2.04
2009	11	12	4	2.145
2009	11	12	5	3.555
2009	11	12	6	3.71
2009	11	12	7	2.49
2009	11	12	8	3.345
2009	11	12	9	3.03
2009	11	12	10	3.64
2009	11	12	11	3.105
2009	11	12	12	3.835
2009	11	12	13	2.34
2009	11	12	14	2.14
2009	11	12	15	2.08
2009	11	12	16	2.285
2009	11	12	17	1.75
2009	11	12	18	2.465
2009	11	12	19	2.505
2009	11	12	20	1.97
2009	11	12	21	0.665
2009	11	12	22	0.42
2009	11	12	23	0.63
2009	11	13	0	0.41
2009	11	13	1	0.38
2009	11	13	2	0.39
2009	11	13	3	0.525
2009	11	13	4	0.7
2009	11	13	5	0.795
2009	11	13	6	1.02
2009	11	13	7	0.785
2009	11	13	8	1.48
2009	11	13	9	1.705
2009	11	13	10	1.705
2009	11	13	11	2.765
2009	11	13	12	2.44
2009	11	13	13	2.25
2009	11	13	14	2.205
2009	11	13	15	1.53
2009	11	13	16	2.135
2009	11	13	17	1.415
2009	11	13	18	0.645
2009	11	13	19	0.77
2009	11	13	20	0.72
2009	11	13	21	0.795
2009	11	13	22	0.775
2009	11	13	23	0.185
2009	11	14	0	0.185
2009	11	14	1	0.705
2009	11	14	2	0.83
2009	11	14	3	0.795
2009	11	14	4	1.14
2009	11	14	5	0.88
2009	11	14	6	0.745
2009	11	14	7	0.495
2009	11	14	8	0.805
2009	11	14	9	0.84
2009	11	14	10	1.185
2009	11	14	11	1.51
2009	11	14	12	1.08
2009	11	14	13	0.875
2009	11	14	14	2.075
2009	11	14	15	2.645
2009	11	14	16	2.495
2009	11	14	17	2.615
2009	11	14	18	1.925
2009	11	14	19	1.825
2009	11	14	20	2.065
