 Year month day hour variable watershed value
  2009 10  7   6.000 swe              2  0.127648E-01
  2009 10  7   6.000 swe              3  0.231100E-01
  2009 10  7   6.000 swit             1   0.00000    
  2009 10  7   6.000 swit             2   0.00000    
  2009 10  7   6.000 swit             3   0.00000    
  2009 10  7   6.000 swism            1   0.00000    
  2009 10  7   6.000 swism            2   0.00000    
  2009 10  7   6.000 swism            3   0.00000    
  2009 10  7   6.000 swir             1   0.00000    
  2009 10  7   6.000 swir             2   0.00000    
  2009 10  7   6.000 swir             3   0.00000    
  2009 10  7   6.000 swigm            1   0.00000    
  2009 10  7   6.000 swigm            2   0.00000    
  2009 10  7   6.000 swigm            3   0.00000    
  2009 10  7   7.000 p                1   0.00000    
  2009 10  7   7.000 p                2   0.00000    
  2009 10  7   7.000 p                3   0.00000    
  2009 10  7   7.000 swe              1  0.255295E-01
  2009 10  7   7.000 swe              2  0.127648E-01
  2009 10  7   7.000 swe              3  0.231100E-01
  2009 10  7   7.000 swit             1   0.00000    
  2009 10  7   7.000 swit             2   0.00000    
  2009 10  7   7.000 swit             3   0.00000    
  2009 10  7   7.000 swism            1   0.00000    
  2009 10  7   7.000 swism            2   0.00000    
  2009 10  7   7.000 swism            3   0.00000    
  2009 10  7   7.000 swir             1   0.00000    
  2009 10  7   7.000 swir             2   0.00000    
  2009 10  7   7.000 swir             3   0.00000    
  2009 10  7   7.000 swigm            1   0.00000    
  2009 10  7   7.000 swigm            2   0.00000    
  2009 10  7   7.000 swigm            3   0.00000    
  2009 10  7   8.000 p                1   0.00000    
  2009 10  7   8.000 p                2   0.00000    
  2009 10  7   8.000 p                3   0.00000    
  2009 10  7   8.000 swe              1  0.255328E-01
  2009 10  7   8.000 swe              2  0.127664E-01
  2009 10  7   8.000 swe              3  0.231138E-01
  2009 10  7   8.000 swit             1   0.00000    
  2009 10  7   8.000 swit             2   0.00000    
  2009 10  7   8.000 swit             3   0.00000    
  2009 10  7   8.000 swism            1   0.00000    
  2009 10  7   8.000 swism            2   0.00000    
  2009 10  7   8.000 swism            3   0.00000    
  2009 10  7   8.000 swir             1   0.00000    
  2009 10  7   8.000 swir             2   0.00000    
  2009 10  7   8.000 swir             3   0.00000    
  2009 10  7   8.000 swigm            1   0.00000    
  2009 10  7   8.000 swigm            2   0.00000    
  2009 10  7   8.000 swigm            3   0.00000    
  2009 10  7   9.000 p                1   0.00000    
  2009 10  7   9.000 p                2   0.00000    
  2009 10  7   9.000 p                3   0.00000    
  2009 10  7   9.000 swe              1  0.255346E-01
  2009 10  7   9.000 swe              2  0.127673E-01
  2009 10  7   9.000 swe              3  0.231159E-01
  2009 10  7   9.000 swit             1   0.00000    
  2009 10  7   9.000 swit             2   0.00000    
  2009 10  7   9.000 swit             3   0.00000    
  2009 10  7   9.000 swism            1   0.00000    
  2009 10  7   9.000 swism            2   0.00000    
  2009 10  7   9.000 swism            3   0.00000    
  2009 10  7   9.000 swir             1   0.00000    
  2009 10  7   9.000 swir             2   0.00000    
  2009 10  7   9.000 swir             3   0.00000    
  2009 10  7   9.000 swigm            1   0.00000    
  2009 10  7   9.000 swigm            2   0.00000    
  2009 10  7   9.000 swigm            3   0.00000    
  2009 10  7  10.000 p                1   0.00000    
  2009 10  7  10.000 p                2   0.00000    
  2009 10  7  10.000 p                3   0.00000    
  2009 10  7  10.000 swe              1  0.255358E-01
  2009 10  7  10.000 swe              2  0.127679E-01
  2009 10  7  10.000 swe              3  0.231172E-01
  2009 10  7  10.000 swit             1   0.00000    
  2009 10  7  10.000 swit             2   0.00000    
  2009 10  7  10.000 swit             3   0.00000    
  2009 10  7  10.000 swism            1   0.00000    
  2009 10  7  10.000 swism            2   0.00000    
  2009 10  7  10.000 swism            3   0.00000    
  2009 10  7  10.000 swir             1   0.00000    
  2009 10  7  10.000 swir             2   0.00000    
  2009 10  7  10.000 swir             3   0.00000    
  2009 10  7  10.000 swigm            1   0.00000    
  2009 10  7  10.000 swigm            2   0.00000    
  2009 10  7  10.000 swigm            3   0.00000    
  2009 10  7  11.000 p                1   0.00000    
  2009 10  7  11.000 p                2   0.00000    
  2009 10  7  11.000 p                3   0.00000    
  2009 10  7  11.000 swe              1  0.255365E-01
  2009 10  7  11.000 swe              2  0.127683E-01
  2009 10  7  11.000 swe              3  0.231179E-01
  2009 10  7  11.000 swit             1   0.00000    
  2009 10  7  11.000 swit             2   0.00000    
  2009 10  7  11.000 swit             3   0.00000    
  2009 10  7  11.000 swism            1   0.00000    
  2009 10  7  11.000 swism            2   0.00000    
  2009 10  7  11.000 swism            3   0.00000    
  2009 10  7  11.000 swir             1   0.00000    
  2009 10  7  11.000 swir             2   0.00000    
  2009 10  7  11.000 swir             3   0.00000    
  2009 10  7  11.000 swigm            1   0.00000    
  2009 10  7  11.000 swigm            2   0.00000    
  2009 10  7  11.000 swigm            3   0.00000    
  2009 10  7  12.000 p                1   0.00000    
  2009 10  7  12.000 p                2   0.00000    
  2009 10  7  12.000 p                3   0.00000    
  2009 10  7  12.000 swe              1  0.255373E-01
  2009 10  7  12.000 swe              2  0.127686E-01
  2009 10  7  12.000 swe              3  0.231187E-01
  2009 10  7  12.000 swit             1   0.00000    
  2009 10  7  12.000 swit             2   0.00000    
  2009 10  7  12.000 swit             3   0.00000    
  2009 10  7  12.000 swism            1   0.00000    
  2009 10  7  12.000 swism            2   0.00000    
  2009 10  7  12.000 swism            3   0.00000    
  2009 10  7  12.000 swir             1   0.00000    
  2009 10  7  12.000 swir             2   0.00000    
  2009 10  7  12.000 swir             3   0.00000    
  2009 10  7  12.000 swigm            1   0.00000    
  2009 10  7  12.000 swigm            2   0.00000    
  2009 10  7  12.000 swigm            3   0.00000    
  2009 10  7  13.000 p                1   0.00000    
  2009 10  7  13.000 p                2   0.00000    
  2009 10  7  13.000 p                3   0.00000    
  2009 10  7  13.000 swe              1  0.255377E-01
  2009 10  7  13.000 swe              2  0.127689E-01
  2009 10  7  13.000 swe              3  0.231192E-01
  2009 10  7  13.000 swit             1   0.00000    
  2009 10  7  13.000 swit             2   0.00000    
  2009 10  7  13.000 swit             3   0.00000    
  2009 10  7  13.000 swism            1   0.00000    
  2009 10  7  13.000 swism            2   0.00000    
  2009 10  7  13.000 swism            3   0.00000    
  2009 10  7  13.000 swir             1   0.00000    
  2009 10  7  13.000 swir             2   0.00000    
  2009 10  7  13.000 swir             3   0.00000    
  2009 10  7  13.000 swigm            1   0.00000    
  2009 10  7  13.000 swigm            2   0.00000    
  2009 10  7  13.000 swigm            3   0.00000    
  2009 10  7  14.000 p                1   0.00000    
  2009 10  7  14.000 p                2   0.00000    
  2009 10  7  14.000 p                3   0.00000    
  2009 10  7  14.000 swe              1  0.255382E-01
  2009 10  7  14.000 swe              2  0.127691E-01
  2009 10  7  14.000 swe              3  0.231196E-01
  2009 10  7  14.000 swit             1   0.00000    
  2009 10  7  14.000 swit             2   0.00000    
  2009 10  7  14.000 swit             3   0.00000    
  2009 10  7  14.000 swism            1   0.00000    
  2009 10  7  14.000 swism            2   0.00000    
  2009 10  7  14.000 swism            3   0.00000    
  2009 10  7  14.000 swir             1   0.00000    
  2009 10  7  14.000 swir             2   0.00000    
  2009 10  7  14.000 swir             3   0.00000    
  2009 10  7  14.000 swigm            1   0.00000    
  2009 10  7  14.000 swigm            2   0.00000    
  2009 10  7  14.000 swigm            3   0.00000    
  2009 10  7  15.000 p                1   0.00000    
  2009 10  7  15.000 p                2   0.00000    
  2009 10  7  15.000 p                3   0.00000    
  2009 10  7  15.000 swe              1  0.255383E-01
  2009 10  7  15.000 swe              2  0.127692E-01
  2009 10  7  15.000 swe              3  0.231167E-01
  2009 10  7  15.000 swit             1   0.00000    
  2009 10  7  15.000 swit             2   0.00000    
  2009 10  7  15.000 swit             3  0.299064E-05
  2009 10  7  15.000 swism            1   0.00000    
  2009 10  7  15.000 swism            2   0.00000    
  2009 10  7  15.000 swism            3  0.299064E-05
  2009 10  7  15.000 swir             1   0.00000    
  2009 10  7  15.000 swir             2   0.00000    
  2009 10  7  15.000 swir             3   0.00000    
  2009 10  7  15.000 swigm            1   0.00000    
  2009 10  7  15.000 swigm            2   0.00000    
  2009 10  7  15.000 swigm            3   0.00000    
  2009 10  7  16.000 p                1   0.00000    
  2009 10  7  16.000 p                2   0.00000    
  2009 10  7  16.000 p                3   0.00000    
  2009 10  7  16.000 swe              1  0.255378E-01
  2009 10  7  16.000 swe              2  0.127689E-01
  2009 10  7  16.000 swe              3  0.230989E-01
  2009 10  7  16.000 swit             1   0.00000    
  2009 10  7  16.000 swit             2   0.00000    
  2009 10  7  16.000 swit             3  0.173489E-04
  2009 10  7  16.000 swism            1   0.00000    
  2009 10  7  16.000 swism            2   0.00000    
  2009 10  7  16.000 swism            3  0.173489E-04
  2009 10  7  16.000 swir             1   0.00000    
  2009 10  7  16.000 swir             2   0.00000    
  2009 10  7  16.000 swir             3   0.00000    
  2009 10  7  16.000 swigm            1   0.00000    
  2009 10  7  16.000 swigm            2   0.00000    
  2009 10  7  16.000 swigm            3   0.00000    
  2009 10  7  17.000 p                1   0.00000    
  2009 10  7  17.000 p                2   0.00000    
  2009 10  7  17.000 p                3   0.00000    
  2009 10  7  17.000 swe              1  0.255375E-01
  2009 10  7  17.000 swe              2  0.127687E-01
  2009 10  7  17.000 swe              3  0.230763E-01
  2009 10  7  17.000 swit             1   0.00000    
  2009 10  7  17.000 swit             2   0.00000    
  2009 10  7  17.000 swit             3  0.222587E-04
  2009 10  7  17.000 swism            1   0.00000    
  2009 10  7  17.000 swism            2   0.00000    
  2009 10  7  17.000 swism            3  0.222587E-04
  2009 10  7  17.000 swir             1   0.00000    
  2009 10  7  17.000 swir             2   0.00000    
  2009 10  7  17.000 swir             3   0.00000    
  2009 10  7  17.000 swigm            1   0.00000    
  2009 10  7  17.000 swigm            2   0.00000    
  2009 10  7  17.000 swigm            3   0.00000    
  2009 10  7  18.000 p                1   0.00000    
  2009 10  7  18.000 p                2   0.00000    
  2009 10  7  18.000 p                3   0.00000    
  2009 10  7  18.000 swe              1  0.255374E-01
  2009 10  7  18.000 swe              2  0.127687E-01
  2009 10  7  18.000 swe              3  0.230649E-01
  2009 10  7  18.000 swit             1   0.00000    
  2009 10  7  18.000 swit             2   0.00000    
  2009 10  7  18.000 swit             3  0.112331E-04
  2009 10  7  18.000 swism            1   0.00000    
  2009 10  7  18.000 swism            2   0.00000    
  2009 10  7  18.000 swism            3  0.112331E-04
  2009 10  7  18.000 swir             1   0.00000    
  2009 10  7  18.000 swir             2   0.00000    
  2009 10  7  18.000 swir             3   0.00000    
  2009 10  7  18.000 swigm            1   0.00000    
  2009 10  7  18.000 swigm            2   0.00000    
  2009 10  7  18.000 swigm            3   0.00000    
  2009 10  7  19.000 p                1   0.00000    
  2009 10  7  19.000 p                2   0.00000    
  2009 10  7  19.000 p                3   0.00000    
  2009 10  7  19.000 swe              1  0.255374E-01
  2009 10  7  19.000 swe              2  0.127687E-01
  2009 10  7  19.000 swe              3  0.230634E-01
  2009 10  7  19.000 swit             1   0.00000    
  2009 10  7  19.000 swit             2   0.00000    
  2009 10  7  19.000 swit             3  0.155941E-05
  2009 10  7  19.000 swism            1   0.00000    
  2009 10  7  19.000 swism            2   0.00000    
  2009 10  7  19.000 swism            3  0.155941E-05
  2009 10  7  19.000 swir             1   0.00000    
  2009 10  7  19.000 swir             2   0.00000    
  2009 10  7  19.000 swir             3   0.00000    
  2009 10  7  19.000 swigm            1   0.00000    
  2009 10  7  19.000 swigm            2   0.00000    
  2009 10  7  19.000 swigm            3   0.00000    
  2009 10  7  20.000 p                1   0.00000    
  2009 10  7  20.000 p                2   0.00000    
  2009 10  7  20.000 p                3   0.00000    
  2009 10  7  20.000 swe              1  0.255373E-01
  2009 10  7  20.000 swe              2  0.127686E-01
  2009 10  7  20.000 swe              3  0.230632E-01
  2009 10  7  20.000 swit             1   0.00000    
  2009 10  7  20.000 swit             2   0.00000    
  2009 10  7  20.000 swit             3  0.286172E-10
  2009 10  7  20.000 swism            1   0.00000    
  2009 10  7  20.000 swism            2   0.00000    
  2009 10  7  20.000 swism            3  0.286172E-10
  2009 10  7  20.000 swir             1   0.00000    
  2009 10  7  20.000 swir             2   0.00000    
  2009 10  7  20.000 swir             3   0.00000    
  2009 10  7  20.000 swigm            1   0.00000    
  2009 10  7  20.000 swigm            2   0.00000    
  2009 10  7  20.000 swigm            3   0.00000    
  2009 10  7  21.000 p                1   0.00000    
  2009 10  7  21.000 p                2   0.00000    
  2009 10  7  21.000 p                3   0.00000    
  2009 10  7  21.000 swe              1  0.255371E-01
  2009 10  7  21.000 swe              2  0.127686E-01
  2009 10  7  21.000 swe              3  0.230631E-01
  2009 10  7  21.000 swit             1   0.00000    
  2009 10  7  21.000 swit             2   0.00000    
  2009 10  7  21.000 swit             3   0.00000    
  2009 10  7  21.000 swism            1   0.00000    
  2009 10  7  21.000 swism            2   0.00000    
  2009 10  7  21.000 swism            3   0.00000    
  2009 10  7  21.000 swir             1   0.00000    
  2009 10  7  21.000 swir             2   0.00000    
  2009 10  7  21.000 swir             3   0.00000    
  2009 10  7  21.000 swigm            1   0.00000    
  2009 10  7  21.000 swigm            2   0.00000    
  2009 10  7  21.000 swigm            3   0.00000    
  2009 10  7  22.000 p                1   0.00000    
  2009 10  7  22.000 p                2   0.00000    
  2009 10  7  22.000 p                3   0.00000    
  2009 10  7  22.000 swe              1  0.255371E-01
  2009 10  7  22.000 swe              2  0.127686E-01
  2009 10  7  22.000 swe              3  0.230630E-01
  2009 10  7  22.000 swit             1   0.00000    
  2009 10  7  22.000 swit             2   0.00000    
  2009 10  7  22.000 swit             3   0.00000    
  2009 10  7  22.000 swism            1   0.00000    
  2009 10  7  22.000 swism            2   0.00000    
  2009 10  7  22.000 swism            3   0.00000    
  2009 10  7  22.000 swir             1   0.00000    
  2009 10  7  22.000 swir             2   0.00000    
  2009 10  7  22.000 swir             3   0.00000    
  2009 10  7  22.000 swigm            1   0.00000    
  2009 10  7  22.000 swigm            2   0.00000    
  2009 10  7  22.000 swigm            3   0.00000    
  2009 10  7  23.000 p                1   0.00000    
  2009 10  7  23.000 p                2   0.00000    
  2009 10  7  23.000 p                3   0.00000    
  2009 10  7  23.000 swe              1  0.255371E-01
  2009 10  7  23.000 swe              2  0.127686E-01
  2009 10  7  23.000 swe              3  0.230630E-01
  2009 10  7  23.000 swit             1   0.00000    
  2009 10  7  23.000 swit             2   0.00000    
  2009 10  7  23.000 swit             3   0.00000    
  2009 10  7  23.000 swism            1   0.00000    
  2009 10  7  23.000 swism            2   0.00000    
  2009 10  7  23.000 swism            3   0.00000    
  2009 10  7  23.000 swir             1   0.00000    
  2009 10  7  23.000 swir             2   0.00000    
  2009 10  7  23.000 swir             3   0.00000    
  2009 10  7  23.000 swigm            1   0.00000    
  2009 10  7  23.000 swigm            2   0.00000    
  2009 10  7  23.000 swigm            3   0.00000    
  2009 10  8   0.000 p                1   0.00000    
  2009 10  8   0.000 p                2   0.00000    
  2009 10  8   0.000 p                3   0.00000    
  2009 10  8   0.000 swe              1  0.255331E-01
  2009 10  8   0.000 swe              2  0.127665E-01
  2009 10  8   0.000 swe              3  0.230578E-01
  2009 10  8   0.000 swit             1   0.00000    
  2009 10  8   0.000 swit             2   0.00000    
  2009 10  8   0.000 swit             3   0.00000    
  2009 10  8   0.000 swism            1   0.00000    
  2009 10  8   0.000 swism            2   0.00000    
  2009 10  8   0.000 swism            3   0.00000    
  2009 10  8   0.000 swir             1   0.00000    
  2009 10  8   0.000 swir             2   0.00000    
  2009 10  8   0.000 swir             3   0.00000    
  2009 10  8   0.000 swigm            1   0.00000    
  2009 10  8   0.000 swigm            2   0.00000    
  2009 10  8   0.000 swigm            3   0.00000    
  2009 10  8   1.000 p                1   0.00000    
  2009 10  8   1.000 p                2   0.00000    
  2009 10  8   1.000 p                3   0.00000    
  2009 10  8   1.000 swe              1  0.255293E-01
  2009 10  8   1.000 swe              2  0.127646E-01
  2009 10  8   1.000 swe              3  0.230531E-01
  2009 10  8   1.000 swit             1   0.00000    
  2009 10  8   1.000 swit             2   0.00000    
  2009 10  8   1.000 swit             3   0.00000    
  2009 10  8   1.000 swism            1   0.00000    
  2009 10  8   1.000 swism            2   0.00000    
  2009 10  8   1.000 swism            3   0.00000    
  2009 10  8   1.000 swir             1   0.00000    
  2009 10  8   1.000 swir             2   0.00000    
  2009 10  8   1.000 swir             3   0.00000    
  2009 10  8   1.000 swigm            1   0.00000    
  2009 10  8   1.000 swigm            2   0.00000    
  2009 10  8   1.000 swigm            3   0.00000    
  2009 10  8   2.000 p                1   0.00000    
  2009 10  8   2.000 p                2   0.00000    
  2009 10  8   2.000 p                3   0.00000    
  2009 10  8   2.000 swe              1  0.255265E-01
  2009 10  8   2.000 swe              2  0.127633E-01
  2009 10  8   2.000 swe              3  0.230516E-01
  2009 10  8   2.000 swit             1   0.00000    
  2009 10  8   2.000 swit             2   0.00000    
  2009 10  8   2.000 swit             3   0.00000    
  2009 10  8   2.000 swism            1   0.00000    
  2009 10  8   2.000 swism            2   0.00000    
  2009 10  8   2.000 swism            3   0.00000    
  2009 10  8   2.000 swir             1   0.00000    
  2009 10  8   2.000 swir             2   0.00000    
  2009 10  8   2.000 swir             3   0.00000    
  2009 10  8   2.000 swigm            1   0.00000    
  2009 10  8   2.000 swigm            2   0.00000    
  2009 10  8   2.000 swigm            3   0.00000    
  2009 10  8   3.000 p                1   0.00000    
  2009 10  8   3.000 p                2   0.00000    
  2009 10  8   3.000 p                3   0.00000    
  2009 10  8   3.000 swe              1  0.255246E-01
  2009 10  8   3.000 swe              2  0.127623E-01
  2009 10  8   3.000 swe              3  0.230507E-01
  2009 10  8   3.000 swit             1   0.00000    
  2009 10  8   3.000 swit             2   0.00000    
  2009 10  8   3.000 swit             3   0.00000    
  2009 10  8   3.000 swism            1   0.00000    
  2009 10  8   3.000 swism            2   0.00000    
  2009 10  8   3.000 swism            3   0.00000    
  2009 10  8   3.000 swir             1   0.00000    
  2009 10  8   3.000 swir             2   0.00000    
  2009 10  8   3.000 swir             3   0.00000    
  2009 10  8   3.000 swigm            1   0.00000    
  2009 10  8   3.000 swigm            2   0.00000    
  2009 10  8   3.000 swigm            3   0.00000    
  2009 10  8   4.000 p                1   0.00000    
  2009 10  8   4.000 p                2   0.00000    
  2009 10  8   4.000 p                3   0.00000    
  2009 10  8   4.000 swe              1  0.255226E-01
  2009 10  8   4.000 swe              2  0.127613E-01
  2009 10  8   4.000 swe              3  0.230487E-01
  2009 10  8   4.000 swit             1   0.00000    
  2009 10  8   4.000 swit             2   0.00000    
  2009 10  8   4.000 swit             3   0.00000    
  2009 10  8   4.000 swism            1   0.00000    
  2009 10  8   4.000 swism            2   0.00000    
  2009 10  8   4.000 swism            3   0.00000    
  2009 10  8   4.000 swir             1   0.00000    
  2009 10  8   4.000 swir             2   0.00000    
  2009 10  8   4.000 swir             3   0.00000    
  2009 10  8   4.000 swigm            1   0.00000    
  2009 10  8   4.000 swigm            2   0.00000    
  2009 10  8   4.000 swigm            3   0.00000    
  2009 10  8   5.000 p                1   0.00000    
  2009 10  8   5.000 p                2   0.00000    
  2009 10  8   5.000 p                3   0.00000    
  2009 10  8   5.000 swe              1  0.255200E-01
  2009 10  8   5.000 swe              2  0.127600E-01
  2009 10  8   5.000 swe              3  0.230457E-01
  2009 10  8   5.000 swit             1   0.00000    
  2009 10  8   5.000 swit             2   0.00000    
  2009 10  8   5.000 swit             3   0.00000    
  2009 10  8   5.000 swism            1   0.00000    
  2009 10  8   5.000 swism            2   0.00000    
  2009 10  8   5.000 swism            3   0.00000    
  2009 10  8   5.000 swir             1   0.00000    
  2009 10  8   5.000 swir             2   0.00000    
  2009 10  8   5.000 swir             3   0.00000    
  2009 10  8   5.000 swigm            1   0.00000    
  2009 10  8   5.000 swigm            2   0.00000    
  2009 10  8   5.000 swigm            3   0.00000    
  2009 10  8   6.000 p                1   0.00000    
  2009 10  8   6.000 p                2   0.00000    
  2009 10  8   6.000 p                3   0.00000    
  2009 10  8   6.000 swe              1  0.255200E-01
  2009 10  8   6.000 swe              2  0.127600E-01
  2009 10  8   6.000 swe              3  0.230454E-01
  2009 10  8   6.000 swit             1   0.00000    
  2009 10  8   6.000 swit             2   0.00000    
  2009 10  8   6.000 swit             3   0.00000    
  2009 10  8   6.000 swism            1   0.00000    
  2009 10  8   6.000 swism            2   0.00000    
  2009 10  8   6.000 swism            3   0.00000    
  2009 10  8   6.000 swir             1   0.00000    
  2009 10  8   6.000 swir             2   0.00000    
  2009 10  8   6.000 swir             3   0.00000    
  2009 10  8   6.000 swigm            1   0.00000    
  2009 10  8   6.000 swigm            2   0.00000    
  2009 10  8   6.000 swigm            3   0.00000    
  2009 10  8   7.000 p                1   0.00000    
  2009 10  8   7.000 p                2   0.00000    
  2009 10  8   7.000 p                3   0.00000    
  2009 10  8   7.000 swe              1  0.255200E-01
  2009 10  8   7.000 swe              2  0.127600E-01
  2009 10  8   7.000 swe              3  0.230454E-01
  2009 10  8   7.000 swit             1   0.00000    
  2009 10  8   7.000 swit             2   0.00000    
  2009 10  8   7.000 swit             3   0.00000    
  2009 10  8   7.000 swism            1   0.00000    
  2009 10  8   7.000 swism            2   0.00000    
  2009 10  8   7.000 swism            3   0.00000    
  2009 10  8   7.000 swir             1   0.00000    
  2009 10  8   7.000 swir             2   0.00000    
  2009 10  8   7.000 swir             3   0.00000    
  2009 10  8   7.000 swigm            1   0.00000    
  2009 10  8   7.000 swigm            2   0.00000    
  2009 10  8   7.000 swigm            3   0.00000    
  2009 10  8   8.000 p                1   0.00000    
  2009 10  8   8.000 p                2   0.00000    
  2009 10  8   8.000 p                3   0.00000    
  2009 10  8   8.000 swe              1  0.255189E-01
  2009 10  8   8.000 swe              2  0.127594E-01
  2009 10  8   8.000 swe              3  0.230444E-01
  2009 10  8   8.000 swit             1   0.00000    
  2009 10  8   8.000 swit             2   0.00000    
  2009 10  8   8.000 swit             3   0.00000    
  2009 10  8   8.000 swism            1   0.00000    
  2009 10  8   8.000 swism            2   0.00000    
  2009 10  8   8.000 swism            3   0.00000    
  2009 10  8   8.000 swir             1   0.00000    
  2009 10  8   8.000 swir             2   0.00000    
  2009 10  8   8.000 swir             3   0.00000    
  2009 10  8   8.000 swigm            1   0.00000    
  2009 10  8   8.000 swigm            2   0.00000    
  2009 10  8   8.000 swigm            3   0.00000    
  2009 10  8   9.000 p                1   0.00000    
  2009 10  8   9.000 p                2   0.00000    
  2009 10  8   9.000 p                3   0.00000    
  2009 10  8   9.000 swe              1  0.255054E-01
  2009 10  8   9.000 swe              2  0.127527E-01
  2009 10  8   9.000 swe              3  0.230360E-01
  2009 10  8   9.000 swit             1   0.00000    
  2009 10  8   9.000 swit             2   0.00000    
  2009 10  8   9.000 swit             3   0.00000    
  2009 10  8   9.000 swism            1   0.00000    
  2009 10  8   9.000 swism            2   0.00000    
  2009 10  8   9.000 swism            3   0.00000    
  2009 10  8   9.000 swir             1   0.00000    
  2009 10  8   9.000 swir             2   0.00000    
  2009 10  8   9.000 swir             3   0.00000    
  2009 10  8   9.000 swigm            1   0.00000    
  2009 10  8   9.000 swigm            2   0.00000    
  2009 10  8   9.000 swigm            3   0.00000    
  2009 10  8  10.000 p                1   0.00000    
  2009 10  8  10.000 p                2   0.00000    
  2009 10  8  10.000 p                3   0.00000    
  2009 10  8  10.000 swe              1  0.255054E-01
  2009 10  8  10.000 swe              2  0.127527E-01
  2009 10  8  10.000 swe              3  0.230360E-01
  2009 10  8  10.000 swit             1   0.00000    
  2009 10  8  10.000 swit             2   0.00000    
  2009 10  8  10.000 swit             3   0.00000    
  2009 10  8  10.000 swism            1   0.00000    
  2009 10  8  10.000 swism            2   0.00000    
  2009 10  8  10.000 swism            3   0.00000    
  2009 10  8  10.000 swir             1   0.00000    
  2009 10  8  10.000 swir             2   0.00000    
  2009 10  8  10.000 swir             3   0.00000    
  2009 10  8  10.000 swigm            1   0.00000    
  2009 10  8  10.000 swigm            2   0.00000    
  2009 10  8  10.000 swigm            3   0.00000    
  2009 10  8  11.000 p                1   0.00000    
  2009 10  8  11.000 p                2   0.00000    
  2009 10  8  11.000 p                3   0.00000    
  2009 10  8  11.000 swe              1  0.255049E-01
  2009 10  8  11.000 swe              2  0.127525E-01
  2009 10  8  11.000 swe              3  0.230355E-01
  2009 10  8  11.000 swit             1   0.00000    
  2009 10  8  11.000 swit             2   0.00000    
  2009 10  8  11.000 swit             3   0.00000    
  2009 10  8  11.000 swism            1   0.00000    
  2009 10  8  11.000 swism            2   0.00000    
  2009 10  8  11.000 swism            3   0.00000    
  2009 10  8  11.000 swir             1   0.00000    
  2009 10  8  11.000 swir             2   0.00000    
  2009 10  8  11.000 swir             3   0.00000    
  2009 10  8  11.000 swigm            1   0.00000    
  2009 10  8  11.000 swigm            2   0.00000    
  2009 10  8  11.000 swigm            3   0.00000    
  2009 10  8  12.000 p                1   0.00000    
  2009 10  8  12.000 p                2   0.00000    
  2009 10  8  12.000 p                3   0.00000    
  2009 10  8  12.000 swe              1  0.255035E-01
  2009 10  8  12.000 swe              2  0.127518E-01
  2009 10  8  12.000 swe              3  0.230340E-01
  2009 10  8  12.000 swit             1   0.00000    
  2009 10  8  12.000 swit             2   0.00000    
  2009 10  8  12.000 swit             3   0.00000    
  2009 10  8  12.000 swism            1   0.00000    
  2009 10  8  12.000 swism            2   0.00000    
  2009 10  8  12.000 swism            3   0.00000    
  2009 10  8  12.000 swir             1   0.00000    
  2009 10  8  12.000 swir             2   0.00000    
  2009 10  8  12.000 swir             3   0.00000    
  2009 10  8  12.000 swigm            1   0.00000    
  2009 10  8  12.000 swigm            2   0.00000    
  2009 10  8  12.000 swigm            3   0.00000    
  2009 10  8  13.000 p                1   0.00000    
  2009 10  8  13.000 p                2   0.00000    
  2009 10  8  13.000 p                3   0.00000    
  2009 10  8  13.000 swe              1  0.254922E-01
  2009 10  8  13.000 swe              2  0.127461E-01
  2009 10  8  13.000 swe              3  0.230226E-01
  2009 10  8  13.000 swit             1   0.00000    
  2009 10  8  13.000 swit             2   0.00000    
  2009 10  8  13.000 swit             3   0.00000    
  2009 10  8  13.000 swism            1   0.00000    
  2009 10  8  13.000 swism            2   0.00000    
  2009 10  8  13.000 swism            3   0.00000    
  2009 10  8  13.000 swir             1   0.00000    
  2009 10  8  13.000 swir             2   0.00000    
  2009 10  8  13.000 swir             3   0.00000    
  2009 10  8  13.000 swigm            1   0.00000    
  2009 10  8  13.000 swigm            2   0.00000    
  2009 10  8  13.000 swigm            3   0.00000    
  2009 10  8  14.000 p                1   0.00000    
  2009 10  8  14.000 p                2   0.00000    
  2009 10  8  14.000 p                3   0.00000    
  2009 10  8  14.000 swe              1  0.254823E-01
  2009 10  8  14.000 swe              2  0.127411E-01
  2009 10  8  14.000 swe              3  0.230127E-01
  2009 10  8  14.000 swit             1   0.00000    
  2009 10  8  14.000 swit             2   0.00000    
  2009 10  8  14.000 swit             3   0.00000    
  2009 10  8  14.000 swism            1   0.00000    
  2009 10  8  14.000 swism            2   0.00000    
  2009 10  8  14.000 swism            3   0.00000    
  2009 10  8  14.000 swir             1   0.00000    
  2009 10  8  14.000 swir             2   0.00000    
  2009 10  8  14.000 swir             3   0.00000    
  2009 10  8  14.000 swigm            1   0.00000    
  2009 10  8  14.000 swigm            2   0.00000    
  2009 10  8  14.000 swigm            3   0.00000    
  2009 10  8  15.000 p                1   0.00000    
  2009 10  8  15.000 p                2   0.00000    
  2009 10  8  15.000 p                3   0.00000    
  2009 10  8  15.000 swe              1  0.254813E-01
  2009 10  8  15.000 swe              2  0.127407E-01
  2009 10  8  15.000 swe              3  0.230114E-01
  2009 10  8  15.000 swit             1   0.00000    
  2009 10  8  15.000 swit             2   0.00000    
